Profile URL,Query
https://medicine.yale.edu/profile/sounok-sen/,Sounok Sen Assistant Professor Yale Profile
https://som.yale.edu/profile/professor-subrata-k-sen,Subrata Sen Joseph F. Cullman III Professor Emeritus of Management Yale Profile
https://medicine.yale.edu/profile/kns2/,Kanaga Sena Assistant Clinical Professor Yale Profile
https://medicine.yale.edu/profile/dongju-seo/,Dongju Seo Associate Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/hyojung-seo/,Hyojung Seo Associate Professor of Psychiatry Yale Profile
https://medicine.yale.edu/therapeuticradiology/profile/christopher-serago/,Christopher Serago Assistant Clinical Professor of Therapeutic Radiology Yale Profile
https://medicine.yale.edu/profile/mireille-serlie/,Mireille Serlie Professor of Internal Medicine (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/kristin-serowik/,Kristin Serowik Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/stuart-seropian/,Stuart Seropian Professor of Internal Medicine (Hematology) Yale Profile
https://medicine.yale.edu/profile/william-sessa/,William Sessa Alfred Gilman Professor Emeritus of Pharmacology Yale Profile
https://medicine.yale.edu/profile/nenad-sestan/,"Nenad Sestan Harvey and Kate Cushing Professor of Neuroscience, and Professor of Comparative Medicine, of Genetics and of Psychiatry Yale Profile"
https://medicine.yale.edu/profile/zachary-sesonsky/,Zachary Sesonsky Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/abhinav-seth/,Abhinav Seth Assistant Professor Adjunct Yale Profile
https://environment.yale.edu/directory/faculty/karen-seto,Karen Seto Frederick C. Hixon Professor of Geography and Urbanization Science Yale Profile
https://medicine.yale.edu/profile/aisha-sethi/,Aisha Sethi Associate Professor Adjunct of Dermatology Yale Profile
https://medicine.yale.edu/profile/tarsheen-sethi/,Tarsheen Sethi Assistant Professor of Medicine (Hematology) Yale Profile
https://medicine.yale.edu/profile/john-setaro/,John Setaro Associate Professor of Medicine (Cardiology) Yale Profile
https://medicine.yale.edu/profile/kevin-sevarino/,Kevin Sevarino Associate Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/veronika-shabanova/,Veronika Shabanova Associate Professor of Pediatrics (General Pediatrics) and of Biostatistics Yale Profile
https://medicine.yale.edu/profile/lbs4/,Laurel Shader Assistant Clinical Professor of Pediatrics Yale Profile
https://medicine.yale.edu/profile/eshana-shah/,Eshana Shah Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/ns978/,Nidhi Shah Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/niketa-shah/,Niketa Shah Associate Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/samit-shah/,Samit Shah Assistant Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/yasser-shaheen/,Yasser Shaheen Assistant Clinical Professor Yale Profile
https://medicine.yale.edu/profile/ms782/,Mona Shahriari Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/profile/rory-shallis/,Rory Shallis Assistant Professor of Medicine (Hematology) Yale Profile
https://physics.yale.edu/people/ramamurti-shankar,Ramamurti Shankar J.W. Gibbs Professor of Physics Yale Profile
https://medicine.yale.edu/profile/us67/,Uday Shankar Assistant Clinical Professor Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/zhong-shao,Zhong Shao Thomas L. Kempner Professor of Computer Science Yale Profile
https://medicine.yale.edu/profile/eugene-shapiro/,Eugene Shapiro Professor of Pediatrics (Infectious Diseases) and of Epidemiology (Microbial Diseases) Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/ian-shapiro,Ian Shapiro Sterling Professor of Political Science and Professor in the Institute for Social and Policy Studies  and of Global Affairs and of Management Yale Profile
https://medicine.yale.edu/dermatology/people/,Philip Shapiro Associate Clinical Professor of Dermatology Yale Profile
https://law.yale.edu/scott-j-shapiro,Scott Shapiro Charles F. Southmayd Professor of Law and Professor of Philosophy Yale Profile
https://macmillan.yale.edu/middleeast/person/carolyn-j-sharp,Carolyn Sharp Professor of Divinity Yale Profile
https://medicine.yale.edu/profile/emily-sharp/,Emily Sharp Associate Professor of Neurology Yale Profile
https://medicine.yale.edu/profile/tyler-sharp/,Tyler Sharp Assistant Professor Adjunct Yale Profile
https://yalemusic.yale.edu/people/wendy-sharp,Wendy Sharp Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/anish-sharda/,Anish Sharda Assistant Professor Yale Profile
https://medicine.yale.edu/psychiatry/profile/ashok-sharma/,Ashok Sharma Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/richa-sharma/,Richa Sharma Assistant Professor Yale Profile
https://medicine.yale.edu/profile/ruchi-sharma/,Ruchi Sharma Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/shivi-sharma/,Shivi Sharma Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/sidharth-sharma/,Sidharth Sharma Assistant Professor of  Surgery (Transplant) Yale Profile
https://medicine.yale.edu/diagnosticradiology/profile/muhammed-shareef/,Muhammed Shareef Assistant Professor Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/mona-sharifi/,Mona Sharifi Associate Professor of Pediatrics (General Pediatrics) and of Biostatistics (Health Informatics) Yale Profile
https://medicine.yale.edu/profile/albert-shaw/,Albert Shaw Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/coralie-shaw/,Coralie Shaw Professor Emeritus of Radiology and Biomedical Imaging Yale Profile
https://ling.yale.edu/profile/jason-shaw,Jason Shaw Associate Professor Tenure of Linguistics Yale Profile
https://medicine.yale.edu/profile/bennett-shaywitz/,Bennett Shaywitz Charles and Helen Schwab Professor of Pediatrics (Neurology) Yale Profile
https://medicine.yale.edu/profile/sally-shaywitz/,Sally Shaywitz Audrey G. Ratner Professor of Pediatrics (Neurology) Yale Profile
https://medicine.yale.edu/profile/aryan-shayegani/,Aryan Shayegani Associate Clinical Professor Yale Profile
https://medicine.yale.edu/profile/beverley-sheares/,Beverley Sheares Associate Professor of Pediatrics (Pulmonology) Yale Profile
https://macmillan.yale.edu/person/catherine-sheehy,Catherine Sheehy Professor in the Practice Yale Profile
https://medicine.yale.edu/profile/kiran-sheikh/,Kiran Sheikh Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/zubeda-sheikh/,Zubeda Sheikh Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/laura-sheiman/,Laura Sheiman Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/janet-shein-szydlo/,Janet Shein-Szydlo Assistant Professor Adjunct Yale Profile
https://yalemusic.yale.edu/people/braxton-shelley,"Braxton Shelley Professor of Music, of Sacred Music, and of Divinity Yale Profile"
https://medicine.yale.edu/profile/kirk-shelley/,Kirk Shelley Professor Emeritus of Anesthesiology Yale Profile
https://medicine.yale.edu/psychiatry/profile/jeffrey-shelton/,Jeffrey Shelton Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/jason-sheltzer/,Jason Sheltzer Assistant Professor of Surgery (Oncology) and of Genetics Yale Profile
https://slavic.yale.edu/people/nari-shelekpayev,Nari Shelekpayev Assistant Professor Yale Profile
https://medicine.yale.edu/profile/hongying-shen/,Hongying Shen Assistant Professor of Cellular and Molecular Physiology Yale Profile
https://math.yale.edu/people/junliang-shen,Junliang Shen Assistant Professor Yale Profile
https://medicine.yale.edu/profile/sheela-shenoi/,Sheela Shenoi Associate Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/douglas-shenson/,Douglas Shenson Associate Professor Adjunct of Medicine (General Medicine) Yale Profile
https://history.yale.edu/people/hannah-shepherd,Hannah Shepherd Assistant Professor Yale Profile
https://medicine.yale.edu/profile/james-shepherd/,James Shepherd Associate Professor of Internal Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/jennifer-sherr/,Jennifer Sherr Professor in Pediatrics (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/mohamed-sherif/,Mohamed Sherif Assistant Professor Adjunct in Psychiatry Yale Profile
https://english.yale.edu/people/tenured-and-tenure-track-faculty-assistant-professors/nicole-sheriko,Nicole Sheriko Assistant Professor Yale Profile
https://medicine.yale.edu/profile/jodi-sherman/,Jodi Sherman Associate Professor of Anesthesiology and of Epidemiology (Environmental Health Sciences) Yale Profile
https://medicine.yale.edu/profile/nks3/,Nadia Sherline Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/profile/harsh-sheth/,Harsh Sheth Visiting Assistant Professor Yale Profile
https://medicine.yale.edu/profile/kevin-sheth/,"Kevin Sheth Professor of Neurology and Neurosurgery; Executive Director of the NNCTU and Vice Chair for Clinical and Translational Research in the Departments of Neurology and Neurosurgery. Director, Yale Center for Brain & Mind Health. Yale Profile"
https://medicine.yale.edu/profile/sangini-sheth/,"Sangini Sheth Associate Professor, Obstetrics, Gynecology and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/joanne-sheu/,"Joanne Sheu Assistant Professor of Obstetrics, Gynecology and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/julia-shi/,Julia Shi Associate Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/zebrafish/profile/xiaoming-shi/,Xiaoming Shi Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/wys2/,Winston Shih Assistant Clinical Professor of Medicine Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/jiwoong-shin,Jiwoong Shin Professor of Marketing Yale Profile
https://medicine.yale.edu/profile/junghee-shin/,Junghee Shin Assistant Professor Yale Profile
https://philosophy.yale.edu/profile/sun-joo-shin,Sun-Joo Shin Professor of Philosophy Yale Profile
https://medicine.yale.edu/profile/bruce-shields/,M Bruce Shields Professor Emeritus of Ophthalmology and Visual Science Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/robert-j-shiller,Robert Shiller Sterling Professor Emeritus of Economics and Professor Emeritus of Management Yale Profile
https://medicine.yale.edu/profile/brian-shinder/,Brian Shinder Assistant Professor Yale Profile
https://medicine.yale.edu/profile/anushree-shirali/,Anushree Shirali Associate Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/risako-shirane/,Risako Shirane Assistant Professor Yale Profile
https://medicine.yale.edu/profile/richard-shiffman/,Richard Shiffman Professor Emeritus of Pediatrics (General Pediatrics) Yale Profile
https://medicine.yale.edu/profile/evgeny-shkolnik/,Evgeny Shkolnik Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://history.yale.edu/people/marci-shore,Marci Shore Professor Yale Profile
https://medicine.yale.edu/profile/mary-showstark/,"Mary Showstark Assistant Professor Adjunct; Affiliate Faculty, Yale Institute for Global Health Yale Profile"
https://medicine.yale.edu/zebrafish/profile/a-shrestha/,Archana Shrestha Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/roman-shrestha/,Roman Shrestha Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/shrestha-srijan/,Srijan Shrestha Assistant Professor Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/kelly-shue,Kelly Shue Amman Mineral Professor of Finance Yale Profile
https://medicine.yale.edu/profile/dennis-shung/,Dennis Shung Assistant Professor of Medicine (Digestive Diseases) Yale Profile
https://medicine.yale.edu/profile/gerald-shulman/,Gerald Shulman George R. Cowgill Professor of Medicine (Endocrinology) and Professor of Cellular And Molecular Physiology Yale Profile
https://medicine.yale.edu/profile/robert-shulman/,Robert Shulman Professor Emeritus of Molecular Biophysics and Biochemistry Yale Profile
https://medicine.yale.edu/profile/jason-sico/,Jason Sico Associate Professor of Neurology Yale Profile
https://medicine.yale.edu/profile/michael-sider/,Michael Sider Assistant Professor Yale Profile
https://medicine.yale.edu/profile/alexa-siddon/,Alexa Siddon Professor of Laboratory Medicine Yale Profile
https://medicine.yale.edu/zebrafish/profile/lawrence-siew/,Lawrence Siew Associate Professor of Pediatrics Yale Profile
https://medicine.yale.edu/profile/stephan-siebel/,Stephan Siebel Assistant Professor of Pediatrics Yale Profile
https://medicine.yale.edu/psychiatry/profile/aps3/,Alan Siegal Associate Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/jacob-siegel/,Jacob Siegel Assistant Professor in Dermatology Yale Profile
https://medicine.yale.edu/profile/mark-siegel/,Mark Siegel Professor of Medicine (Pulmonary) Yale Profile
https://law.yale.edu/reva-siegel,Reva Siegel Nicholas deB. Katzenbach Professor of Law Yale Profile
https://medicine.yale.edu/profile/js4668/,Jonathan Siegfried Assistant Clinical Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/lorraine-siggins/,Lorraine Siggins Clinical Professor Emeritus of Psychiatry Yale Profile
https://medicine.yale.edu/profile/fred-sigworth/,Frederick Sigworth Professor of Cellular and Molecular Physiology and of Biomedical Engineering and of Molecular Biophysics and Biochemistry Yale Profile
https://medicine.yale.edu/profile/nikhil-sikand/,Nikhil Sikand Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://medicine.yale.edu/profile/douglas-silin/,Douglas Silin Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/cicero-silva/,Cicero Silva Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/michelle-silva/,Michelle Silva Associate Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/andrea-silber/,Andrea Silber Professor of Medicine (Medical Oncology) Yale Profile
